2023-11-29 22:18:04,065 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2023-11-29 22:33:03,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [3] totalSaved [3] totalFailed [0]
2023-11-29 22:33:09,356 [TB-Scheduling-2] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:33:13,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 22:33:13,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:33:13,539 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:33:28,411 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297208388"}
2023-11-29 22:33:28,413 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:33:28,421 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297208,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:33:28 GMT","statusReason":"OK","ETag":"W/\"2f-+eCsQXWPE3intxX36k8u3Q73KC0\"","Content-Length":"47","ts":"1701297208388","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:33:29,357 [TB-Scheduling-5] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:33:33,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:33:39,332 [TB-Scheduling-7] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [4] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [4] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [0] deviceActivity = [0] 
2023-11-29 22:33:39,344 [TB-Scheduling-3] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [1]
2023-11-29 22:33:39,364 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-29 22:33:39,366 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: calls: 6, failures: 0, exec time: 242 
2023-11-29 22:33:39,367 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f] Top 3 methods by timing:
2023-11-29 22:33:39,367 [TB-Scheduling-7] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [10] successfulMsgs = [10] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [6] failedIterations = [0] 
2023-11-29 22:33:39,368 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: method: JpaAttributeDao.save(..), calls: 6, failures: 0, exec time: 242
2023-11-29 22:33:43,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 22:33:43,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:33:43,429 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [23] totalSaved [23] totalFailed [0]
2023-11-29 22:33:43,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:33:43,539 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [23] totalSaved [23] totalFailed [0]
2023-11-29 22:33:53,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:33:53,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:33:53,908 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297233885"}
2023-11-29 22:33:53,913 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:33:53,920 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297233,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:33:53 GMT","statusReason":"OK","ETag":"W/\"2f-xV3JL7EtqAPpnm608fUhjz554kw\"","Content-Length":"47","ts":"1701297233885","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:33:59,359 [TB-Scheduling-3] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:34:03,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:34:03,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:34:03,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:34:19,408 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297259400"}
2023-11-29 22:34:19,410 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:34:19,417 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297259,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:34:19 GMT","statusReason":"OK","ETag":"W/\"2f-vpWHpD0VUskpIHR4i85oAc4yNMk\"","Content-Length":"47","ts":"1701297259400","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:34:23,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:34:29,361 [TB-Scheduling-6] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:34:33,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:34:33,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:34:39,333 [TB-Scheduling-5] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [3] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [3] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [0] deviceActivity = [0] 
2023-11-29 22:34:39,345 [TB-Scheduling-1] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [1]
2023-11-29 22:34:39,369 [TB-Scheduling-5] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [10] successfulMsgs = [10] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [6] failedIterations = [0] 
2023-11-29 22:34:39,369 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-29 22:34:39,371 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: calls: 6, failures: 0, exec time: 302 
2023-11-29 22:34:39,372 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f] Top 3 methods by timing:
2023-11-29 22:34:39,373 [TB-Scheduling-7] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: method: JpaAttributeDao.save(..), calls: 6, failures: 0, exec time: 302
2023-11-29 22:34:43,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 22:34:43,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:34:43,429 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-29 22:34:43,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:34:43,540 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-29 22:34:44,930 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297284923"}
2023-11-29 22:34:44,935 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:34:44,943 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297284,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:34:44 GMT","statusReason":"OK","ETag":"W/\"2f-TG9BcOeNkFeLp4emqt2s1tPBS2s\"","Content-Length":"47","ts":"1701297284923","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:34:49,363 [TB-Scheduling-2] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:34:53,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:34:53,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:34:53,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:35:10,434 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297310420"}
2023-11-29 22:35:10,439 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:35:10,447 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297310,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:35:10 GMT","statusReason":"OK","ETag":"W/\"2f-xn0rjTN2n5TZ/MjGvRWFFiL4oG8\"","Content-Length":"47","ts":"1701297310420","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:35:13,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:35:19,364 [TB-Scheduling-2] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:35:23,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:35:23,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:35:35,928 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297335910"}
2023-11-29 22:35:35,931 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:35:35,939 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297335,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:35:35 GMT","statusReason":"OK","ETag":"W/\"2f-xyBaeUrQotOW2y2S471vRXSJA7c\"","Content-Length":"47","ts":"1701297335910","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:35:39,334 [TB-Scheduling-8] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [4] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [4] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [0] deviceActivity = [0] 
2023-11-29 22:35:39,347 [TB-Scheduling-2] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [1]
2023-11-29 22:35:39,366 [TB-Scheduling-4] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:35:39,371 [TB-Scheduling-3] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [15] successfulMsgs = [15] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [9] failedIterations = [0] 
2023-11-29 22:35:39,374 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-29 22:35:39,375 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: calls: 9, failures: 0, exec time: 287 
2023-11-29 22:35:39,378 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f] Top 3 methods by timing:
2023-11-29 22:35:39,379 [TB-Scheduling-8] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: method: JpaAttributeDao.save(..), calls: 9, failures: 0, exec time: 287
2023-11-29 22:35:43,281 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [5] totalSaved [5] totalFailed [0]
2023-11-29 22:35:43,427 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:35:43,429 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-29 22:35:43,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:35:43,539 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2023-11-29 22:35:53,428 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:35:53,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:36:01,459 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297361451"}
2023-11-29 22:36:01,463 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:36:01,471 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297361,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:36:01 GMT","statusReason":"OK","ETag":"W/\"2f-BOC1DkZDuMnwIViK02saen/R4qk\"","Content-Length":"47","ts":"1701297361451","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:36:03,280 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [3] totalSaved [3] totalFailed [0]
2023-11-29 22:36:09,367 [TB-Scheduling-7] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:36:13,280 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 22:36:13,427 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:36:13,538 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:36:26,957 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297386931"}
2023-11-29 22:36:26,961 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:36:26,970 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297386,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:36:26 GMT","statusReason":"OK","ETag":"W/\"2f-FRWRb63198t0xReUz3zHWlFHmoU\"","Content-Length":"47","ts":"1701297386931","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:36:29,371 [TB-Scheduling-3] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:36:33,282 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:36:39,338 [TB-Scheduling-1] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [3] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [3] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [0] edgeNfs = [0] deviceActivity = [0] 
2023-11-29 22:36:39,351 [TB-Scheduling-8] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [1]
2023-11-29 22:36:39,375 [TB-Scheduling-3] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [10] successfulMsgs = [10] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [6] failedIterations = [0] 
2023-11-29 22:36:39,383 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2023-11-29 22:36:39,384 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: calls: 6, failures: 0, exec time: 258 
2023-11-29 22:36:39,384 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f] Top 3 methods by timing:
2023-11-29 22:36:39,385 [TB-Scheduling-1] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [129adff0-6dfc-11ee-9984-2b8a0281ea3f]: method: JpaAttributeDao.save(..), calls: 6, failures: 0, exec time: 258
2023-11-29 22:36:43,282 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 22:36:43,429 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:36:43,430 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [23] totalSaved [23] totalFailed [0]
2023-11-29 22:36:43,540 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2023-11-29 22:36:43,540 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [23] totalSaved [23] totalFailed [0]
2023-11-29 22:36:52,459 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297412442"}
2023-11-29 22:36:52,462 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:36:52,474 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297412,"ok":true}
Incoming metadata:
{"deviceType":"asd_profile","Connection":"close","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","Date":"Wed, 29 Nov 2023 22:36:52 GMT","statusReason":"OK","ETag":"W/\"2f-jGq9NC9i7tEJsFJI7KYC+PojSoY\"","Content-Length":"47","ts":"1701297412442","status":"OK","statusCode":"200","X-Powered-By":"Express","Content-Type":"application/json; charset=utf-8"}
2023-11-29 22:36:53,282 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [3] totalSaved [3] totalFailed [0]
2023-11-29 22:36:53,430 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:36:53,540 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2023-11-29 22:36:59,375 [TB-Scheduling-2] INFO  o.t.server.actors.ActorSystemContext - Rule Engine JS Invoke Stats: requests [5] responses [4] failures [0]
2023-11-29 22:37:03,284 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [Attributes] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2023-11-29 22:37:03,431 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:37:03,541 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2023-11-29 22:37:17,936 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log1:
{"ping":true}
Incoming metadata:
{"deviceType":"asd_profile","mqttTopic":"v1/devices/me/telemetry","deviceName":"name_here","ts":"1701297437927"}
2023-11-29 22:37:17,939 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
this is a ping:

2023-11-29 22:37:17,946 [tbel-executor-43-3] INFO  o.t.rule.engine.action.TbLogNode - 
Log2 :
{"message":"pong","epoch":1701297437,"ok":true}
Incoming metadata:
